appointment_id,date,scheduled_time,carrier_id,carrier_name,dock_door,destination_zone,shipment_size,pallet_count,expected_duration_mins,po_number,priority
APT-001176,2026-03-31,2026-03-31 17:00,CAR-018,Ridgeline Shipping,4,B,large,37,98,PO-827178,hot
APT-001177,2026-03-31,2026-03-31 15:30,CAR-013,Meridian Movers,6,A,small,8,28,PO-649432,standard
APT-001178,2026-03-31,2026-03-31 08:00,CAR-004,Delta Haulers,4,A,small,6,31,PO-530725,expedited
APT-001179,2026-03-31,2026-03-31 13:45,CAR-023,Western Freight,4,A,medium,15,65,PO-694518,standard
APT-001180,2026-03-31,2026-03-31 12:30,CAR-009,Ironside Shipping,6,D,large,47,80,PO-934794,standard
APT-001181,2026-03-31,2026-03-31 11:45,CAR-016,Pacific Haul,4,A,large,51,73,PO-832251,expedited
APT-001182,2026-03-31,2026-03-31 11:15,CAR-016,Pacific Haul,9,B,small,3,28,PO-813695,standard
APT-001183,2026-03-31,2026-03-31 06:30,CAR-003,Coastal Transit Co,8,A,small,10,36,PO-734374,expedited
APT-001184,2026-03-31,2026-03-31 13:15,CAR-004,Delta Haulers,1,C,large,33,79,PO-672403,standard
APT-001185,2026-03-31,2026-03-31 10:00,CAR-002,Blue Ridge Logistics,6,B,large,40,84,PO-980140,expedited
APT-001186,2026-03-31,2026-03-31 20:00,CAR-011,Keystone Transit,4,C,small,9,23,PO-396084,hot
APT-001187,2026-03-31,2026-03-31 18:15,CAR-029,Crest Transport,7,D,large,38,90,PO-687117,expedited
APT-001188,2026-03-31,2026-03-31 13:45,CAR-016,Pacific Haul,5,B,large,29,89,PO-624527,hot
APT-001189,2026-03-31,2026-03-31 18:30,CAR-026,Zenith Transit,4,D,small,6,20,PO-245422,standard
APT-001190,2026-04-01,2026-04-01 11:00,CAR-024,Xenith Shipping,9,C,small,1,22,PO-607896,standard
APT-001191,2026-04-01,2026-04-01 09:30,CAR-018,Ridgeline Shipping,8,B,small,2,35,PO-814116,hot
APT-001192,2026-04-01,2026-04-01 13:00,CAR-009,Ironside Shipping,6,C,medium,17,48,PO-616268,expedited
APT-001193,2026-04-01,2026-04-01 12:45,CAR-026,Zenith Transit,1,A,large,51,81,PO-328702,standard
APT-001194,2026-04-01,2026-04-01 15:30,CAR-016,Pacific Haul,7,C,medium,23,64,PO-662549,expedited
APT-001195,2026-04-01,2026-04-01 14:00,CAR-005,Eastern Express,7,B,large,37,56,PO-489233,expedited
APT-001196,2026-04-01,2026-04-01 11:15,CAR-009,Ironside Shipping,4,B,large,39,85,PO-129175,standard
APT-001197,2026-04-01,2026-04-01 15:00,CAR-006,Freightliner Prime,3,D,medium,21,46,PO-172005,standard
APT-001198,2026-04-01,2026-04-01 10:45,CAR-006,Freightliner Prime,5,D,medium,26,60,PO-849393,standard
APT-001199,2026-04-01,2026-04-01 11:30,CAR-023,Western Freight,9,B,medium,26,36,PO-886211,hot
APT-001200,2026-04-01,2026-04-01 08:45,CAR-009,Ironside Shipping,7,B,small,4,34,PO-977813,standard
APT-001201,2026-04-01,2026-04-01 14:45,CAR-020,Titan Transport,4,C,medium,14,62,PO-108536,standard
APT-001202,2026-04-01,2026-04-01 14:30,CAR-005,Eastern Express,3,B,large,33,96,PO-972764,expedited
APT-001203,2026-04-01,2026-04-01 17:30,CAR-004,Delta Haulers,4,C,large,36,77,PO-825540,standard
APT-001204,2026-04-01,2026-04-01 09:00,CAR-004,Delta Haulers,10,A,small,10,31,PO-980642,expedited
APT-001205,2026-04-01,2026-04-01 10:15,CAR-011,Keystone Transit,10,D,medium,21,62,PO-995617,expedited
APT-001206,2026-04-01,2026-04-01 13:00,CAR-018,Ridgeline Shipping,9,C,medium,13,42,PO-937282,standard
APT-001207,2026-04-01,2026-04-01 16:30,CAR-028,Beacon Express,10,D,small,1,37,PO-295224,standard
APT-001208,2026-04-01,2026-04-01 21:00,CAR-010,Juno Carriers,7,A,small,6,37,PO-750405,hot
APT-001209,2026-04-01,2026-04-01 18:30,CAR-016,Pacific Haul,3,B,large,39,97,PO-772755,standard
APT-001210,2026-04-01,2026-04-01 14:45,CAR-020,Titan Transport,9,B,medium,12,44,PO-202127,hot
APT-001211,2026-04-01,2026-04-01 10:00,CAR-021,UnionLine Co,8,B,large,29,58,PO-386574,expedited
APT-001212,2026-04-01,2026-04-01 11:45,CAR-001,Apex Freight,6,D,small,1,39,PO-469735,expedited
APT-001213,2026-04-01,2026-04-01 08:15,CAR-015,Omega Transport,10,A,large,45,74,PO-900995,standard
APT-001214,2026-04-01,2026-04-01 06:45,CAR-004,Delta Haulers,1,A,small,2,35,PO-952043,standard
APT-001215,2026-04-02,2026-04-02 20:30,CAR-015,Omega Transport,6,B,small,7,30,PO-868593,expedited
APT-001216,2026-04-02,2026-04-02 10:30,CAR-017,Quantum Freight,2,B,small,1,25,PO-510014,hot
APT-001217,2026-04-02,2026-04-02 06:30,CAR-004,Delta Haulers,5,C,large,41,69,PO-748519,standard
APT-001218,2026-04-02,2026-04-02 07:00,CAR-029,Crest Transport,9,D,medium,17,55,PO-342822,standard
APT-001219,2026-04-02,2026-04-02 15:30,CAR-003,Coastal Transit Co,4,C,small,10,21,PO-801301,standard
APT-001220,2026-04-02,2026-04-02 12:15,CAR-019,Summit Logistics,5,A,small,10,30,PO-732486,expedited
APT-001221,2026-04-02,2026-04-02 15:30,CAR-028,Beacon Express,7,A,large,35,61,PO-865391,hot
APT-001222,2026-04-02,2026-04-02 15:30,CAR-026,Zenith Transit,4,B,large,49,63,PO-747099,expedited
APT-001223,2026-04-02,2026-04-02 08:30,CAR-017,Quantum Freight,1,B,small,1,33,PO-951812,standard
APT-001224,2026-04-02,2026-04-02 16:45,CAR-018,Ridgeline Shipping,8,C,large,44,89,PO-430247,standard
APT-001225,2026-04-02,2026-04-02 09:00,CAR-024,Xenith Shipping,6,B,large,32,58,PO-205045,standard
APT-001226,2026-04-02,2026-04-02 18:30,CAR-027,Atlas Logistics,7,B,medium,13,64,PO-797951,standard
APT-001227,2026-04-02,2026-04-02 17:15,CAR-008,Horizon Logistics,4,C,medium,23,35,PO-204635,expedited
APT-001228,2026-04-02,2026-04-02 14:00,CAR-018,Ridgeline Shipping,5,B,medium,25,58,PO-932949,standard
APT-001229,2026-04-02,2026-04-02 15:00,CAR-029,Crest Transport,5,A,medium,19,39,PO-158999,standard
APT-001230,2026-04-02,2026-04-02 16:45,CAR-028,Beacon Express,5,A,medium,25,59,PO-467479,standard
APT-001231,2026-04-02,2026-04-02 13:15,CAR-005,Eastern Express,2,D,large,42,99,PO-464139,hot
APT-001232,2026-04-02,2026-04-02 07:00,CAR-026,Zenith Transit,3,D,medium,12,42,PO-372457,standard
APT-001233,2026-04-02,2026-04-02 12:45,CAR-024,Xenith Shipping,4,B,large,27,65,PO-767164,hot
APT-001234,2026-04-02,2026-04-02 11:00,CAR-021,UnionLine Co,8,D,large,31,89,PO-878236,standard
APT-001235,2026-04-02,2026-04-02 14:00,CAR-029,Crest Transport,3,B,medium,26,43,PO-540104,standard
APT-001236,2026-04-02,2026-04-02 08:00,CAR-013,Meridian Movers,4,A,small,3,40,PO-776218,standard
APT-001237,2026-04-02,2026-04-02 10:45,CAR-005,Eastern Express,8,B,large,31,63,PO-143997,hot
APT-001238,2026-04-03,2026-04-03 17:00,CAR-015,Omega Transport,3,C,medium,16,48,PO-169923,hot
APT-001239,2026-04-03,2026-04-03 20:15,CAR-029,Crest Transport,9,C,small,3,34,PO-957267,expedited
APT-001240,2026-04-03,2026-04-03 15:00,CAR-021,UnionLine Co,8,C,medium,21,49,PO-328050,standard
APT-001241,2026-04-03,2026-04-03 15:30,CAR-003,Coastal Transit Co,4,B,small,4,36,PO-100683,hot
APT-001242,2026-04-03,2026-04-03 13:45,CAR-023,Western Freight,2,B,small,2,37,PO-823487,standard
APT-001243,2026-04-03,2026-04-03 20:45,CAR-004,Delta Haulers,3,C,small,7,29,PO-290681,standard
APT-001244,2026-04-03,2026-04-03 11:00,CAR-019,Summit Logistics,2,C,medium,22,41,PO-156574,standard
APT-001245,2026-04-03,2026-04-03 11:45,CAR-001,Apex Freight,6,B,small,6,26,PO-188508,hot
APT-001246,2026-04-03,2026-04-03 12:00,CAR-026,Zenith Transit,6,D,small,1,25,PO-398644,expedited
APT-001247,2026-04-03,2026-04-03 12:00,CAR-027,Atlas Logistics,9,B,small,4,32,PO-167845,expedited
APT-001248,2026-04-03,2026-04-03 13:15,CAR-019,Summit Logistics,10,D,large,29,78,PO-383489,expedited
APT-001249,2026-04-03,2026-04-03 16:45,CAR-030,Drift Logistics,3,B,medium,14,55,PO-257037,expedited
APT-001250,2026-04-03,2026-04-03 10:15,CAR-019,Summit Logistics,2,B,medium,13,57,PO-145731,standard
APT-001251,2026-04-03,2026-04-03 11:15,CAR-026,Zenith Transit,3,A,medium,18,53,PO-781248,standard
APT-001252,2026-04-03,2026-04-03 08:00,CAR-022,Vanguard Carriers,2,A,large,51,79,PO-125182,expedited
APT-001253,2026-04-03,2026-04-03 10:00,CAR-013,Meridian Movers,3,B,medium,14,53,PO-710201,expedited
APT-001254,2026-04-03,2026-04-03 14:45,CAR-018,Ridgeline Shipping,9,A,large,34,64,PO-838179,hot
APT-001255,2026-04-03,2026-04-03 10:00,CAR-020,Titan Transport,4,B,medium,12,40,PO-204793,expedited
APT-001256,2026-04-03,2026-04-03 15:15,CAR-027,Atlas Logistics,6,B,small,5,30,PO-776887,standard
APT-001257,2026-04-03,2026-04-03 21:45,CAR-025,Yukon Haulers,6,B,large,39,94,PO-751440,standard
APT-001258,2026-04-03,2026-04-03 07:30,CAR-009,Ironside Shipping,9,B,medium,15,49,PO-744229,standard
APT-001259,2026-04-03,2026-04-03 17:00,CAR-020,Titan Transport,2,B,medium,19,39,PO-527810,expedited
APT-001260,2026-04-03,2026-04-03 11:00,CAR-025,Yukon Haulers,2,C,small,8,37,PO-729360,hot
APT-001261,2026-04-03,2026-04-03 10:15,CAR-028,Beacon Express,2,D,medium,12,37,PO-515018,standard
APT-001262,2026-04-03,2026-04-03 19:30,CAR-007,Global Supply Inc,4,B,medium,12,36,PO-883762,standard
APT-001263,2026-04-03,2026-04-03 17:00,CAR-004,Delta Haulers,5,C,large,51,93,PO-232225,standard
APT-001264,2026-04-03,2026-04-03 15:15,CAR-023,Western Freight,2,A,small,2,35,PO-408887,hot
APT-001265,2026-04-03,2026-04-03 16:15,CAR-021,UnionLine Co,8,B,medium,25,61,PO-697549,expedited
APT-001266,2026-04-04,2026-04-04 11:15,CAR-017,Quantum Freight,6,D,medium,21,46,PO-598362,expedited
APT-001267,2026-04-04,2026-04-04 17:15,CAR-010,Juno Carriers,4,A,medium,12,63,PO-141987,standard
APT-001268,2026-04-04,2026-04-04 11:45,CAR-011,Keystone Transit,8,A,medium,18,64,PO-644439,expedited
APT-001269,2026-04-04,2026-04-04 07:00,CAR-024,Xenith Shipping,10,C,small,8,20,PO-861516,expedited
APT-001270,2026-04-04,2026-04-04 10:00,CAR-027,Atlas Logistics,10,A,medium,13,60,PO-248048,standard
APT-001271,2026-04-04,2026-04-04 06:45,CAR-005,Eastern Express,1,A,large,31,97,PO-127200,expedited
APT-001272,2026-04-04,2026-04-04 09:15,CAR-004,Delta Haulers,6,A,small,6,25,PO-257589,hot
APT-001273,2026-04-04,2026-04-04 08:30,CAR-012,Lodestar Freight,8,B,large,32,57,PO-101285,standard
APT-001274,2026-04-04,2026-04-04 10:45,CAR-022,Vanguard Carriers,10,A,large,32,57,PO-291984,standard
APT-001275,2026-04-04,2026-04-04 07:45,CAR-006,Freightliner Prime,1,A,medium,17,65,PO-662952,standard
APT-001276,2026-04-04,2026-04-04 17:00,CAR-001,Apex Freight,8,D,medium,23,44,PO-407216,expedited
APT-001277,2026-04-04,2026-04-04 07:00,CAR-003,Coastal Transit Co,1,B,small,9,27,PO-535098,standard
APT-001278,2026-04-04,2026-04-04 17:00,CAR-029,Crest Transport,10,D,large,28,63,PO-895127,standard
APT-001279,2026-04-05,2026-04-05 12:15,CAR-012,Lodestar Freight,5,D,medium,20,61,PO-983580,hot
APT-001280,2026-04-05,2026-04-05 12:00,CAR-005,Eastern Express,6,B,small,9,28,PO-646316,standard
APT-001281,2026-04-05,2026-04-05 09:30,CAR-015,Omega Transport,8,C,small,5,33,PO-492212,hot
APT-001282,2026-04-05,2026-04-05 10:30,CAR-010,Juno Carriers,4,B,medium,15,64,PO-886695,hot
APT-001283,2026-04-05,2026-04-05 08:15,CAR-005,Eastern Express,9,A,small,4,30,PO-911424,expedited
APT-001284,2026-04-05,2026-04-05 12:45,CAR-020,Titan Transport,6,A,small,2,40,PO-911797,expedited
APT-001285,2026-04-05,2026-04-05 17:30,CAR-011,Keystone Transit,8,A,small,3,33,PO-125348,expedited
APT-001286,2026-04-05,2026-04-05 10:30,CAR-006,Freightliner Prime,8,B,medium,22,54,PO-109629,expedited
APT-001287,2026-04-05,2026-04-05 12:15,CAR-001,Apex Freight,2,B,small,2,28,PO-587142,standard
APT-001288,2026-04-06,2026-04-06 14:30,CAR-023,Western Freight,10,D,large,38,60,PO-812138,standard
APT-001289,2026-04-06,2026-04-06 19:00,CAR-028,Beacon Express,3,C,large,28,66,PO-136996,standard
APT-001290,2026-04-06,2026-04-06 12:15,CAR-006,Freightliner Prime,3,D,small,10,34,PO-393856,expedited
APT-001291,2026-04-06,2026-04-06 12:45,CAR-015,Omega Transport,1,A,large,48,71,PO-115724,standard
APT-001292,2026-04-06,2026-04-06 17:00,CAR-011,Keystone Transit,3,B,large,45,68,PO-927694,standard
APT-001293,2026-04-06,2026-04-06 12:45,CAR-007,Global Supply Inc,10,B,large,42,55,PO-326488,standard
APT-001294,2026-04-06,2026-04-06 16:30,CAR-020,Titan Transport,1,C,medium,22,56,PO-543542,expedited
APT-001295,2026-04-06,2026-04-06 10:30,CAR-012,Lodestar Freight,4,D,large,41,93,PO-576862,expedited
APT-001296,2026-04-06,2026-04-06 14:00,CAR-003,Coastal Transit Co,4,B,large,29,82,PO-639566,standard
APT-001297,2026-04-06,2026-04-06 14:15,CAR-002,Blue Ridge Logistics,8,A,large,29,62,PO-572702,expedited
APT-001298,2026-04-06,2026-04-06 17:15,CAR-026,Zenith Transit,6,D,medium,14,36,PO-264815,standard
APT-001299,2026-04-06,2026-04-06 10:45,CAR-020,Titan Transport,3,A,medium,19,37,PO-801717,expedited
APT-001300,2026-04-06,2026-04-06 14:00,CAR-029,Crest Transport,1,D,medium,24,52,PO-795914,standard
APT-001301,2026-04-06,2026-04-06 14:30,CAR-021,UnionLine Co,9,A,large,34,67,PO-656379,standard
APT-001302,2026-04-06,2026-04-06 11:15,CAR-030,Drift Logistics,6,A,medium,11,56,PO-212282,expedited
APT-001303,2026-04-06,2026-04-06 10:45,CAR-016,Pacific Haul,7,B,small,8,29,PO-985257,expedited
APT-001304,2026-04-06,2026-04-06 20:30,CAR-016,Pacific Haul,1,B,medium,20,64,PO-953250,expedited
APT-001305,2026-04-06,2026-04-06 12:15,CAR-013,Meridian Movers,7,A,small,4,38,PO-808851,standard
APT-001306,2026-04-06,2026-04-06 18:30,CAR-024,Xenith Shipping,8,A,medium,15,44,PO-298527,standard
APT-001307,2026-04-06,2026-04-06 12:15,CAR-014,Northstar Logistics,10,C,large,42,82,PO-772303,hot
APT-001308,2026-04-06,2026-04-06 14:15,CAR-027,Atlas Logistics,5,A,small,2,29,PO-395947,hot
APT-001309,2026-04-06,2026-04-06 12:45,CAR-030,Drift Logistics,5,D,medium,17,39,PO-591392,hot
APT-001310,2026-04-06,2026-04-06 17:45,CAR-016,Pacific Haul,6,B,small,1,23,PO-111213,standard
APT-001311,2026-04-06,2026-04-06 14:15,CAR-006,Freightliner Prime,2,A,large,34,81,PO-515683,hot
APT-001312,2026-04-06,2026-04-06 19:00,CAR-017,Quantum Freight,9,A,small,7,20,PO-864718,standard
APT-001313,2026-04-06,2026-04-06 09:00,CAR-012,Lodestar Freight,8,B,large,28,77,PO-949132,hot
APT-001314,2026-04-06,2026-04-06 10:00,CAR-015,Omega Transport,9,A,large,37,93,PO-969251,hot
APT-001315,2026-04-06,2026-04-06 07:30,CAR-023,Western Freight,10,A,medium,23,35,PO-239089,standard
APT-001316,2026-04-06,2026-04-06 17:45,CAR-012,Lodestar Freight,10,B,large,27,82,PO-163025,hot
APT-001317,2026-04-06,2026-04-06 07:00,CAR-029,Crest Transport,5,A,medium,25,43,PO-957675,standard
APT-001318,2026-04-07,2026-04-07 11:30,CAR-005,Eastern Express,3,A,small,1,26,PO-376985,standard
APT-001319,2026-04-07,2026-04-07 15:00,CAR-013,Meridian Movers,10,A,large,27,97,PO-364674,expedited
APT-001320,2026-04-07,2026-04-07 13:00,CAR-011,Keystone Transit,1,A,medium,12,52,PO-643771,standard
APT-001321,2026-04-07,2026-04-07 13:45,CAR-006,Freightliner Prime,4,B,medium,13,40,PO-835841,standard
APT-001322,2026-04-07,2026-04-07 13:15,CAR-002,Blue Ridge Logistics,5,A,large,27,95,PO-507047,standard
APT-001323,2026-04-07,2026-04-07 16:30,CAR-002,Blue Ridge Logistics,4,A,small,10,29,PO-359563,standard
APT-001324,2026-04-07,2026-04-07 14:15,CAR-030,Drift Logistics,1,C,medium,19,60,PO-679156,standard
APT-001325,2026-04-07,2026-04-07 13:00,CAR-010,Juno Carriers,7,C,medium,19,36,PO-717724,standard
APT-001326,2026-04-07,2026-04-07 08:00,CAR-005,Eastern Express,10,D,large,36,73,PO-114557,expedited
APT-001327,2026-04-07,2026-04-07 12:45,CAR-012,Lodestar Freight,2,B,small,2,40,PO-267070,expedited
APT-001328,2026-04-07,2026-04-07 12:30,CAR-030,Drift Logistics,5,B,medium,20,62,PO-580108,standard
APT-001329,2026-04-07,2026-04-07 12:00,CAR-026,Zenith Transit,5,B,large,43,94,PO-918463,standard
APT-001330,2026-04-07,2026-04-07 10:45,CAR-001,Apex Freight,8,D,small,9,28,PO-322952,standard
APT-001331,2026-04-07,2026-04-07 09:30,CAR-029,Crest Transport,10,A,large,32,89,PO-673990,standard
APT-001332,2026-04-07,2026-04-07 08:45,CAR-010,Juno Carriers,5,C,large,49,73,PO-987150,expedited
APT-001333,2026-04-07,2026-04-07 13:30,CAR-021,UnionLine Co,10,B,small,5,23,PO-958126,standard
APT-001334,2026-04-07,2026-04-07 14:30,CAR-005,Eastern Express,4,A,small,9,21,PO-380008,hot
APT-001335,2026-04-07,2026-04-07 21:15,CAR-028,Beacon Express,5,C,medium,13,35,PO-448083,expedited
APT-001336,2026-04-07,2026-04-07 11:30,CAR-016,Pacific Haul,3,C,medium,24,65,PO-332706,standard
APT-001337,2026-04-07,2026-04-07 13:15,CAR-009,Ironside Shipping,1,B,small,4,28,PO-793665,standard
APT-001338,2026-04-07,2026-04-07 11:30,CAR-010,Juno Carriers,1,B,medium,22,51,PO-961034,standard
APT-001339,2026-04-07,2026-04-07 10:30,CAR-027,Atlas Logistics,1,B,small,2,32,PO-998987,hot
APT-001340,2026-04-07,2026-04-07 08:30,CAR-007,Global Supply Inc,6,B,medium,11,37,PO-326170,expedited
APT-001341,2026-04-08,2026-04-08 09:00,CAR-025,Yukon Haulers,3,B,large,37,66,PO-186805,hot
APT-001342,2026-04-08,2026-04-08 12:00,CAR-011,Keystone Transit,6,C,medium,11,64,PO-791138,expedited
APT-001343,2026-04-08,2026-04-08 13:00,CAR-024,Xenith Shipping,3,B,small,1,25,PO-310020,standard
APT-001344,2026-04-08,2026-04-08 18:15,CAR-011,Keystone Transit,2,C,medium,17,51,PO-844039,expedited
APT-001345,2026-04-08,2026-04-08 21:15,CAR-024,Xenith Shipping,3,B,small,7,25,PO-877236,standard
APT-001346,2026-04-08,2026-04-08 11:15,CAR-022,Vanguard Carriers,7,C,large,42,59,PO-889853,standard
APT-001347,2026-04-08,2026-04-08 14:00,CAR-006,Freightliner Prime,2,A,medium,26,46,PO-645055,standard
APT-001348,2026-04-08,2026-04-08 09:15,CAR-027,Atlas Logistics,8,C,medium,20,39,PO-463038,standard
APT-001349,2026-04-08,2026-04-08 14:00,CAR-022,Vanguard Carriers,2,B,medium,15,51,PO-390536,standard
APT-001350,2026-04-08,2026-04-08 12:45,CAR-026,Zenith Transit,6,D,small,2,32,PO-216944,hot
APT-001351,2026-04-08,2026-04-08 09:45,CAR-001,Apex Freight,6,A,large,41,72,PO-877566,standard
APT-001352,2026-04-08,2026-04-08 07:45,CAR-005,Eastern Express,5,B,medium,15,43,PO-156430,standard
APT-001353,2026-04-08,2026-04-08 14:45,CAR-007,Global Supply Inc,8,D,small,10,23,PO-152986,expedited
APT-001354,2026-04-08,2026-04-08 16:45,CAR-021,UnionLine Co,10,B,medium,21,39,PO-500641,expedited
APT-001355,2026-04-08,2026-04-08 13:45,CAR-015,Omega Transport,8,C,large,29,55,PO-659992,standard
APT-001356,2026-04-08,2026-04-08 17:45,CAR-019,Summit Logistics,7,A,medium,17,43,PO-452543,standard
APT-001357,2026-04-08,2026-04-08 09:45,CAR-008,Horizon Logistics,6,A,medium,12,56,PO-179128,standard
APT-001358,2026-04-08,2026-04-08 15:45,CAR-009,Ironside Shipping,8,B,small,6,32,PO-962619,standard
APT-001359,2026-04-08,2026-04-08 13:00,CAR-003,Coastal Transit Co,3,A,large,31,71,PO-866775,hot
APT-001360,2026-04-08,2026-04-08 11:30,CAR-020,Titan Transport,1,D,medium,18,55,PO-255830,expedited
APT-001361,2026-04-08,2026-04-08 21:00,CAR-030,Drift Logistics,5,C,medium,12,54,PO-735919,expedited
APT-001362,2026-04-08,2026-04-08 13:15,CAR-013,Meridian Movers,1,D,large,50,89,PO-245663,standard
APT-001363,2026-04-09,2026-04-09 09:45,CAR-024,Xenith Shipping,3,D,small,7,36,PO-916455,expedited
APT-001364,2026-04-09,2026-04-09 12:45,CAR-022,Vanguard Carriers,3,C,large,31,94,PO-715700,standard
APT-001365,2026-04-09,2026-04-09 10:45,CAR-014,Northstar Logistics,3,D,medium,18,65,PO-242553,standard
APT-001366,2026-04-09,2026-04-09 09:15,CAR-017,Quantum Freight,9,B,large,36,69,PO-883127,expedited
APT-001367,2026-04-09,2026-04-09 15:45,CAR-005,Eastern Express,10,B,medium,21,56,PO-654175,expedited
APT-001368,2026-04-09,2026-04-09 10:45,CAR-030,Drift Logistics,3,B,medium,14,49,PO-393083,standard
APT-001369,2026-04-09,2026-04-09 18:45,CAR-010,Juno Carriers,7,A,small,5,31,PO-555913,expedited
APT-001370,2026-04-09,2026-04-09 15:45,CAR-004,Delta Haulers,10,B,small,5,40,PO-404359,expedited
APT-001371,2026-04-09,2026-04-09 15:45,CAR-030,Drift Logistics,10,D,large,41,73,PO-270257,standard
APT-001372,2026-04-09,2026-04-09 10:45,CAR-006,Freightliner Prime,6,A,large,38,88,PO-168997,hot
APT-001373,2026-04-09,2026-04-09 18:00,CAR-026,Zenith Transit,3,A,small,8,37,PO-229036,standard
APT-001374,2026-04-09,2026-04-09 10:30,CAR-013,Meridian Movers,2,A,small,10,28,PO-526510,standard
APT-001375,2026-04-09,2026-04-09 14:30,CAR-012,Lodestar Freight,2,C,small,8,24,PO-390740,standard
APT-001376,2026-04-09,2026-04-09 17:15,CAR-006,Freightliner Prime,1,C,small,6,29,PO-146734,standard
APT-001377,2026-04-09,2026-04-09 15:15,CAR-029,Crest Transport,7,C,small,2,37,PO-382687,expedited
APT-001378,2026-04-09,2026-04-09 13:30,CAR-022,Vanguard Carriers,6,D,large,45,99,PO-999347,standard
APT-001379,2026-04-09,2026-04-09 08:45,CAR-004,Delta Haulers,8,D,small,9,31,PO-389176,standard
APT-001380,2026-04-09,2026-04-09 17:00,CAR-007,Global Supply Inc,9,D,small,7,27,PO-513649,hot
APT-001381,2026-04-09,2026-04-09 11:30,CAR-021,UnionLine Co,8,A,small,6,23,PO-144933,standard
APT-001382,2026-04-09,2026-04-09 13:30,CAR-025,Yukon Haulers,4,A,small,7,24,PO-432897,standard
APT-001383,2026-04-09,2026-04-09 12:15,CAR-027,Atlas Logistics,7,A,small,5,21,PO-216669,standard
APT-001384,2026-04-09,2026-04-09 12:00,CAR-027,Atlas Logistics,3,D,large,36,55,PO-428513,standard
APT-001385,2026-04-09,2026-04-09 19:15,CAR-012,Lodestar Freight,3,D,medium,16,53,PO-802229,standard
APT-001386,2026-04-10,2026-04-10 11:00,CAR-022,Vanguard Carriers,2,C,large,51,68,PO-499833,standard
APT-001387,2026-04-10,2026-04-10 13:45,CAR-011,Keystone Transit,6,A,small,6,23,PO-222915,standard
APT-001388,2026-04-10,2026-04-10 17:00,CAR-002,Blue Ridge Logistics,7,A,large,35,59,PO-115500,expedited
APT-001389,2026-04-10,2026-04-10 19:30,CAR-014,Northstar Logistics,4,C,large,47,57,PO-820675,standard
APT-001390,2026-04-10,2026-04-10 16:00,CAR-010,Juno Carriers,2,B,medium,20,40,PO-265097,expedited
APT-001391,2026-04-10,2026-04-10 12:30,CAR-016,Pacific Haul,5,D,small,7,31,PO-622616,standard
APT-001392,2026-04-10,2026-04-10 08:45,CAR-001,Apex Freight,5,A,small,7,36,PO-199727,standard
APT-001393,2026-04-10,2026-04-10 11:45,CAR-003,Coastal Transit Co,1,A,large,39,93,PO-739964,standard
APT-001394,2026-04-10,2026-04-10 15:45,CAR-010,Juno Carriers,1,C,medium,17,55,PO-817279,hot
APT-001395,2026-04-10,2026-04-10 12:45,CAR-021,UnionLine Co,8,A,medium,19,47,PO-674277,standard
